name,gender
"YAYAN ANDI HARTONO","male"
"HERROE KOENTJORO","male"
"DAVID","male"
"DAVID DAIB","male"
"EMI SURAIDA","female"
"ARNEL MAIKEL","male"
"ANA NURDIANA","female"
"NUNING PRATIWI","female"
"YULI YANTI","female"
"AZWARMAN","male"
"NORA AMIR","female"
"HENDRI ADI SAPUTRA","male"
"MARYANAH","female"
"HARIYANTI","female"
"SAINAN","male"
"SITI FAUZIAH","female"
"DANANG SUTO SUSENO","male"
"YEKTI PUSPA HIDAYATI","female"
"ALFOND. H.P. SIMARMATA","male"
"IIK IDAYANTI","female"
"AMAT KAMSARI","male"
"MISPAR","male"
"FEBRYAN PASADENA PURWANTO","male"
"CHAIRUNNISAH","female"
"MARWIH","male"
"RONIMAH","female"
"SUWANTO","male"
"SUKARSI","female"
"VIKKY STANSAH","male"
"ADRIANSYAH PUTRA NASUTION","male"
"",""
"ROSADAH","female"
"I PUTU MAHARDIKA SE AK","male"
"LINDA PUSPITA DEWI","female"
"SUPARNI","female"
"",""
"SUTARWAN","male"
"DARU CATUR NUGROHO","male"
"MIDI","male"
"SARIP","male"
"RIZKY ARYA BACHRI","male"
"ROHILAH","female"
"ARPAN PARLINDUNGAN S","male"
"KABRON","male"
"YOYON SUHARYONO","male"
"ABDURRAHIM KADIRAH","male"
"DJAMALUDDIN","male"
"TRI HANDAYANI","female"
"EKA PURWATI","female"
"MUHTAMIL","male"
"MASRIANI","female"
"NURUL HABIBI","male"
"EVI SIREGAR","female"
"RUM PUJI PURWANTI","female"
"FAKHRI NAJIB ARANI PERMANA","male"
"HARTATI","female"
"DWI WAHYUNI","female"
"ARMAN","male"
"YUSUF TIARA","male"
"ERDAWATI","female"
"ZAITUN","female"
"SAMINEM","female"
"SUMARNI","female"
"KASIH","female"
"RINI HERMAWATI","female"
"KIKI LESTARI","female"
"ENI KUSRINI","female"
"LIZA LIANA","female"
"B A R Y O","male"
"YUSUF INDRA PERMANA","male"
"NY.ROSMERI HARMAINI","female"
"DIDY SUDARMA","male"
"RUSTIONO","male"
"H.ASMAN","male"
"FAUZIAH","female"
"SYAFRIZAL","male"
"SRI ENDANG PUJIHASTUTI","female"
"YULIANA POU","female"
"YETTY RUBIAH","female"
"MAKRUF ARIWIBOWO","male"
"MOH HOLID","male"
"EPILIA AYU WARDANI","female"
"ZULFAHMI","male"
"JAJANG JAYA ATMAJA","male"
"MINDO SIMATUPANG","female"
"TUMINI","female"
"KURNIASIH","female"
"ENDANG CAHYADI","male"
"KIKI WARKIYAH","female"
"KAMILAH","female"
"",""
"JULI FADRI","male"
"AFAN MUKTI","male"
"KEZIA RIBKA SENDUK","female"
"ERPINDA","female"
"NURI WULANDARI","female"
"TARDAN SULAEMAN","male"
"SAMIYEM","female"
"GUGUN GUNAWAN","male"
"AHMAD SUHADA","male"
"SLAMET BUDI SANTOSO","male"
"DEPI PAWITASARI","female"
"",""
"LILIA KURNIASIH","female"
"SATRIA TAUFIQ HIDAYAT","male"
"FAHAD","male"
"TJIPYOTO","male"
"FERNANDO SIHOTANG","male"
"DRA. ISWATUL CHASANAH","female"
"ERIC ALVIANDO","male"
"ACHMAD SUBUR","male"
"ARIES SOEPENDI AS","male"
"JAMAAN","male"
"IKA AMELIA","female"
"EKO NURMANI TADEKA","male"
"CUCUM BT AMAN","female"
"TUSIAH","female"
"I'IM","male"
"MUH FABDRY AHMAD","male"
"MUHAMMAD YASIIR BAKHTIAR","male"
"SUMARNI","female"
"NGADIMAH","female"
"",""
"NY.SARIYATI","female"
"INDAH WARDANI","female"
"ANGGUN RONA","male"
"MUZAYYIN MAHBUB","male"
"",""
"",""
"MUJARIYAH","female"
"IWAN MULYADI SETIAWAN","male"
"ZUBAEDAH","female"
"NURHATI","female"
"RUDI SUGIYATNO","male"
"RIDWAN","male"
"SRI MULYATI","female"
"WANDI HERMAWAN","male"
"ALI HASAN","male"
"RUSMINAH","female"
"AKMINAL","male"
"KARNADI","male"
"DIDING GUFRONUDIN","male"
"SRI KUNCOROWATI","female"
"A.SYUKRI","male"
"NOFITA BARLIANA","female"
"SONO","male"
"SURTINI","female"
"NURAENI","female"
"ASNI SOLITA SARI","female"
"CAHYONO","male"
"JHON HERTANTO PURBA","male"
"BUWANG SUKARDI","male"
"DIAN WAHYUNI","female"
"HUSNI YUNITA","female"
"H.MAS'UD","male"
"SRI SUSILOHASTI","female"
"WALIDIN AKBAR","male"
"IBRAHIM BIN KADIR","male"
"SURLELI DEWITA","female"
"ERON JEKSON SIHOMBING,","male"
"GEUIS NOPIYENI","female"
"ARNI BINTI ROHAN","female"
"MULYANA","male"
"HILDA ANGGRAINI","female"
"NGATIYEM BT SONONTIKNO","female"
"DRS SYARIEF MULYONO","male"
"PARDI","male"
"IRNA YANUARITA","female"
"KARTIKA JUNIWATI","female"
"LIM CUNG SEN","male"
"PEBRI AGIL IRDIANSYAH","male"
"EDI RUDI","male"
"YENI MARLINA","female"
"IBRAHIM SODIK","male"
"ACIH BINTI H.KASIR","female"
"ALFIAN ARIF","male"
"HOLIPADILAH","female"
"EDI PURWANTO","male"
"MASNUN","female"
"ISMANTO PRABOWO","male"
"SARNO","male"
"ARTI SUHARTI","female"
"SITI JUBAEDAH","female"
"NIFA HANIFAH","female"
"FEBRI ARI SANDY","male"
"SUGENG SUMARJOKO","male"
"JO NESSIA YULIANTI","female"
"OPIPAH","female"
"IIN NURHAYATI","female"
"RIZKI ANDRIANTO","male"
"MARODI BIN JAMAN","male"
"RAGIL AJI SAPUTRO","male"
"MUHAMMAD SUADI PASARIBU","male"
"EDISON","male"
"RENI RACHMAWATI","female"
"MUHATHIR ARGIYANTO","male"
"HAMSUNAH","female"
"PURWANTIK","female"
"AMINAH","female"
"ASDINAR TOMPO","female"
"SULASIH","female"
"DIRNA ETI JUITA","female"
"WARSIWI","male"
"FARIDA","female"
"JOKO MULYONO","male"
"ZUBAIDAH","female"
"SYAFRIZAL","male"
"NURUL SYAFRIZAL","male"
"SAIFUDIN","male"
"H. SAALY HS","male"
"T AMIT","male"
"IKHSAN","male"
"EFNI RITA FITRI","female"
"WINATI JAYANTI","female"
"IRVAN NURYADI","male"
"HARTINI","female"
"SARILAH BT.SAYEIM","female"
"YANUARISMA","female"
"ALFANDY EZA PANGESTU","male"
"PARTIMAN","male"
"AFRIZAL FIRSTLY SYAHRIAL","male"
"CHANDRA MORENO JOSHUA","male"
"ADMA","male"
"RUDI HARTONO","male"
"HERNINGSIH","female"
"ARIF AFANDI","male"
"MARDIANA","female"
"HENDRA ABDU RACHMAN","male"
"DOFFY ALEXANDER","male"
"DELVI MARPAUNG","female"
"UMIYAT SAMSI","female"
"SUGITO","male"
"SUKIJAH","female"
"NETTY SUDARMI","female"
"FATMA","female"
"WARSONO","male"
"INTAN DWI NURCAHYANTI","female"
"RAIHUL FAZRI","male"
"FAJAR PURWATA, S.PD.I","male"
"NUR ENDAH","female"
"MASRUHROH","female"
"EDI APRIADI","male"
"KARSO","male"
"FITRIYENI","female"
"ALI NURDIN","male"
"DRS. ARIS WULANTORO, SE.M.SI","male"
"SUDARMI","female"
"SITI KOMARIAH","female"
"ANGGA DIPUTRA","male"
"MAYA SUMALASARI","female"
"NY.ENAH","female"
"JOHANNES M.V.TEMPO","male"
"SUHARMI","female"
"BEBY LYSTIA ATMAHA WIDODO","female"
"RONAL","male"
"SATRIA","male"
"ACHMAD RIYADY","male"
"",""
"IMELDA","female"
"SITI NURLAELA","female"
"KASIRAN","male"
"",""
"ANDHINI DWI JAYANTI","female"
"ANIK SETYOWATI","female"
"ANI SURYANINGSIH","female"
"ENDRA","male"
"HJ.SITI ROHILAH","female"
"SETIA BUDI","male"
"SARI DEWI","female"
"SUTIHAT","female"
"ROY FRANS MUNTHE","male"
"CAHYA ARIYANTO","male"
"GERY BAGASKARA LINTANG","male"
"WINARNI","female"
"SUPRIYONO","male"
"DEVI SASMIDA ULI AZIS","female"
"MUHAMMAD","male"
"SUNARSIH","female"
"PUJI ASTUTY","female"
"SYAUQIE MUHARROM","male"
"NISA SABRINA","female"
"DEWA MADE ALIT","male"
"SARTINAH","female"
"S A L A M","male"
"H. RATIYAN","male"
"NALIM BIN MAKMUR","male"
"ROHINAH","female"
"KARSIYAH","female"
"NASRI","male"
"YULIANINGSIH","female"
"DERY AGUSDIN","male"
"RUSWIDIYANTI","female"
"H ROHIMIN","male"
"HJ. ENDANG PURWANI H","female"
"HADI MULYONO","male"
"RIYATI","female"
"HANS HANAFY","male"
"MADLIYANA","male"
"DINA ESTI REJEKI","female"
"ADE FITRI NATALIA","female"
"ADI PURNOMO","male"
"SUBHAN","male"
"EDISON WIJAYA SIAGIAN","male"
"HERU PURNOMO","male"
"NADIA SUKMA DINDA","female"
"HARRY GUNAWAN","male"
"MASRYANA.L.TOBING","female"
"ABDUL RAHMAN","male"
"ROKHIMIN","male"
"DYLAN FERDINO","male"
"SUMANTRI PURBA","male"
"HJ.AISAH","female"
"RUDI KISMAN","male"
"M. RIZKI MUJI AMIN","male"
"SITI JENAB","female"
"MUHAMMAD HASAN","male"
"JAHROTUL UYUN","female"
"RAHMAT SUNARYADI,SH","male"
"J.KURNIANTORO DWIATMOKO","male"
"AGUS MANSYAH","male"
"REKY BESTA PRATAMA","male"
"MASRUCHIM","male"
"SABARI","male"
"MUHAMMAD JHANURY AHMAD","male"
"KARTINAH","female"
"SELLY SIMANJUNTAK","female"
"SEMINARTAULI.BR.GIRSANG","female"
"PANDU IMMANUEL SIMATUPANG","male"
"EVA MARTILEVEN DAMANIK","female"
"NY MARDIAH HADIMULYONO","female"
"TAUFIQ HIDAYAT","male"
"ERWIN NIKODEMUS SIAHAAN","male"
"ESTER GARTI","female"
"SUJINO","male"
"MUGI ERNAWATI","female"
"KOMI","female"
"NANIK MARIYATI","female"
"ACHMAD ASHAL","male"
"BAYYINAH","female"
"WIWI SRIWAHYUNI","female"
"YASINTA WIRDANINGRUM","female"
"FITRIYANI","female"
"DJAFAR","male"
"ACEM","female"
"AKANE VIEBIA AYA","female"
"ERNAWATI","female"
"MUTHOIF","male"
"KUSMANELI","female"
"IQBAL MAULANA PIDIE","male"
"NURBAINI","female"
"H.SODERIH B ALI KADIM","male"
"JUNAEKO","male"
"JANTJE BORSAFE","male"
"HARTI SULASTRI","female"
"RAMINA TAMBUNAN","female"
"MASTOERI","male"
"SUHATIMAN","male"
"HASRUL BAKI HASIBUAN","male"
"NURSIDAH","female"
"PAIJAN","male"
"AMIR","male"
"TETY HERIYANTI","female"
"TIKA IZDIHAR","female"
"AGUS YULIANTO","male"
"MUHAMMAD AZWARRI","male"
"RATNA HASTINA","female"
"AGUS SULISTIYONO","male"
"ERNANG YUWONO","male"
"TINTA SUBARJA","male"
"SRI BUDIAH","female"
"ISMIYATUN","female"
"BASTA A.E LUMBAN TOBING","female"
"ANITA","female"
"MAISAROH","female"
"SULAEMAN","male"
"SARTI","female"
"M. SANI","male"
"BARRY ADRIYANTO","male"
"SRI NURHAYATI","female"
"D.NILAWATI","female"
"SISKA OKTAVIANI","female"
"MUHAMMAD IRPAN","male"
"BUDIANTO","male"
"AGUS RIADI","male"
"HESTI ASRI WULAN","female"
"AFRIMA DENI","male"
"ANI ASTUTI","female"
"MOHAMMAD SYUKRI","male"
"",""
"ANDRI","male"
"WIRA ADI KUSUMA","male"
"DIN MARTIN","male"
"DACHLIUS RASAD","male"
"SITI MASITOH","female"
"NURATIAH BT BAKAR","female"
"AHMAD FAUZAN","male"
"NY.SUDIATI","female"
"MARIE SUDIBJO","female"
"INDAH KRESNOWATI","female"
"MAMAT NASAI","male"
"MASRIAH","female"
"ZULKARNAIN","male"
"PANDU GUNAWAN,SH","male"
"IDRIS B","male"
"SULASTRI","female"
"DIAN INDRIYANI SIREGAR","female"
"TRUBUS","male"
"AIDIL FITRA","male"
"DRG. MELVIN SIJABAT","male"
"MISMAN","male"
"NURAISYAH","female"
"SUDIRMAN","male"
"ERLIN SETYANINGSIH","female"
"",""
"SYAHRONI","male"
"MUHAMAD TAMIN","male"
"HJ MISIH","female"
"ASMANAH","female"
"DEWI RAHAYU","female"
"CUT DESY CHOIRUNNISA","female"
"MARYUDI","male"
"AMSANI","female"
"K I M A H","female"
"EKO SUTRISNO","male"
"ROHANI","female"
"HERMAN PELANI","male"
"NOVIANDRI","male"
"SRI WAHYUNI","female"
"VENA IKA LARASWATI","female"
"SUMIATI","female"
"BAMBANG SRI YULANTO,SH","male"
"BONAR JOSEN SIBARANI","male"
"DADAN RAMDANI","male"
"BAKHTIAR SUTAPA","male"
"GUNAWAN SIAGIAN","male"
"SUNARDI NOVER","male"
"ILHAM HANIFFUDIN","male"
"BOMO KUSNANTO","male"
"DARNIAH","female"
"IBNU JULKARNA PRIMA","male"
"OKTAVIANUS PARDEDE","male"
"AHMAD FAUZAN","male"
"BUSTANUL ZAHRI","male"
"DADA DJUANDA","male"
"GITO PRASTOMO","male"
"PONIYEM","female"
"MUHIDIN","male"
"ANTON HASUDUNGAN","male"
"RIKKY HARMAINI","male"
"",""
"MARDIYANA","female"
"CHOTIJAH","female"
"SADJI","male"
"SISWARNI","female"
"RATNAWILIS","female"
"NOVIZAR PANCA PUTRA","male"
"SITI SOLEHA","female"
"ALIEF HAMZAH","male"
"SATINI NUR HIDAYATUN","female"
"ROSMELI","female"
"LUKYE HELYANI,SPD,MM","female"
"SONIYA","female"
"MAMAH","female"
"ZAKI ALFIAN SYAUQI","male"
"WIDAWATI","female"
"ARIANI MERRY","female"
"SURI","male"
"INDAH FIDRIYANA","female"
"ERNA SARI","female"
"MOCH SUKUR","male"
"MEMORI SILAWATI MARU AO","female"
"MUHAMAD ABDUROCHMAN","male"
"ZAINAL ABIDIN","male"
"FANY KRISTINA","female"
"NURSAID","male"
"SITI KHORIYAH","female"
"SAODAH","female"
"WASIS","male"
"IR DAMIN","male"
"SUWANTO","male"
"PARLIYAH","female"
"ABDURROHMAN","male"
"RIVALDIANSYAH","male"
"JULIYAN DWI CAHYO","male"
"AGUSTINA PUTRI","female"
"MANNAN PORA","male"
"DRS. DWI HARTOTO","male"
"YANTI OKTAVIA","female"
"ADE SAFRIDA IRMAYANI","female"
"IDA LAELA","female"
"SYAFRONI","male"
"AZWAR EFIKA","male"
"ACHMAD","male"
"RINA IMELDA SIBARANI","female"
"HAYATI","female"
"SUSIYANTI","female"
"WIRDAH","female"
"INDRA IRAWAN","male"
"JEJEN SUHASBAH","male"
"SANTI MANDA SARI","female"
"BOYKE YULIASMAN","male"
"NENENG SYURYATI","female"
"RIZA PAHLEVI","male"
"ENJUM","male"
"HASAN BASRI","male"
"FERMON","male"
"ILA TRIA PUSPITA","female"
"SUDIRMAN AS","male"
"S U B U R","male"
"SRI IMANI","female"
"FARIDA","female"
"NENGSI MUSTIKA","female"
"SADAMI BIN MUTALI","male"
"YANAH","female"
"HANUM INTAN AKMALIATI","female"
"CUCUN CUNENGSIH","female"
"NENDRA PRIMA SETIAWAN","male"
"HJ MASWANI","female"
"KHOIRI FITRIYAH","female"
"SYAREAH","female"
"AMELIA ARNIS","female"
"D A R M A N I","female"
"FITRI OKTAVIANI","female"
"BOBI PAHINGGUAN","male"
"SUYI","female"
"DARIUS","male"
"NURHAYATI","female"
"SAEPURROHMAN","male"
"DEDEN NURJANAH","female"
"NURDIANA","female"
"KOMARUDIN","male"
"SYAHRULLOH","male"
"NOLA SYAHRI DEWITA","female"
"IIS SUGIANTI","female"
"SALIMUN","male"
"SUKINDAR","male"
"SUHENDRI","male"
"IIN INDRAYANI","female"
"FAJAR EKA KURNIASARI","female"
"WERDY SATRIO BAYUAJI","male"
"HJ.SOPIYAH","female"
"DAHLIA DWININGRUM","female"
"SUBANDI","male"
"ANI SHINTA","female"
"HENDRA DINATA","male"
"MEGAWATI SIMANJUNTAK","female"
"ENDANG SUPENA SASMITA","male"
"DONY SAPUTRA","male"
"ZAITUNI LATIEF","female"
"SRI ANDAYANI","female"
"NURSIANA","female"
"YOGA WAHYUDI","male"
"CAHYO INDRA PRATOMO","male"
"R O S A L I N A","female"
"NUZRIYANTI","female"
"RUWANTO","male"
"HUSNATUL FITRIAH","female"
"LIS SETYOWATI","female"
"YUNITA SARI NOVIANTI","female"
"SUKARDI","male"
"RUSDIAWATI","female"
"HADI JUHAIDI","male"
"RAMENAH","female"
"ALIFIA ALFIANI","female"
"",""
"MISKA CAROLINA","female"
"SULASTRI","female"
"HJ.TIHAJAH","female"
"ASWATI","female"
"HJ.EBAH MAHBUBAH","female"
"FERDIAN MARTIN","male"
"ARTATI MARZUKI","female"
"J U M A N I","female"
"RIZKI AMELIA","female"
"SITI JULAEHA","female"
"TUKIRAH","female"
"SUYONO","male"
"RANDI EGA","male"
"SUKARTI","female"
"ANDYANTO KURNIAWAN","male"
"ASEP SYAEFUDIN","male"
"ALBANIT AMINUDIN","male"
"SLAMET","male"
"ARI MULYANTO","male"
"MARDANI","male"
"MUHAMMAD ADRIANSYAH","male"
"GIDION MANALU","male"
"RISTON SARAGIH","male"
"AFRIZAL GUCCY","male"
"SUTATI","female"
"SISKA FITRI NOVERA","female"
"RATNENGSIH","female"
"LUBER SIHONTANG","male"
"RIDHO DWI LAKSONO","male"
"IRMAWATI","female"
"SUCI NUR HANDAYANI","female"
"LINNA","female"
"NANANG RIYADI","male"
"FIQIH RAMADHAN FIRMANSYAH","male"
"DARNETI","female"
"YAYAT MULIAWATI","female"
"B U D I","male"
"YEYEN HOERUN NISA","female"
"SRI SULASMI","female"
"ILAH PADILAH","female"
"SYAMSUL IDHA","male"
"EMI REFNIYANTI","female"
"SURTIANA SIANTURI","female"
"ANDINA KARMIN","female"
"YUNI YATI","female"
"DIAS ICHWAN ADILUHUNG","male"
"ZULKARNAINI","male"
"NURDIAH BOEDHIONO, S.SOS","female"
"EDISON WIJAYA. S","male"
"WAHYU PUSPITA RINI,","female"
"AMENAH PRIHARTINI","female"
"AINURLINA","female"
"YUYUN SYAFRIANI","female"
"MASADAH","female"
"HJ. ENDAH PRATIWI","female"
"HASAN TOMI","male"
"RAIS","male"
"TRIYANI","female"
"MUSLIMAH","female"
"MARGARETHA SUZANTY, SE","female"
"TIFFANI IVO SABRINA","female"
"SUWARNO","male"
"SITI ATIKAH","female"
"AYATI","female"
"SUMINI","female"
"SALBIAH","female"
"DEDI SUTANDI","male"
"DANIEL FRANSISCO SINAGA","male"
"SAIPAN","male"
"ZAINAL ARIFIN","male"
"YULIA EKA SARI","female"
"DIAH NOVITA AGUSTIN","female"
"WATI FATMAWATI","female"
"DEWI MAISAROH","female"
"MUCHAROM","male"
"SADIYAH BT SALAM","female"
"NY.SUNARTI","female"
"ASNI","female"
"",""
"INDAH PERMATASARI","female"
"AGUSTINA SETIANINGSIH","female"
"PURWATI","female"
"GUZAIDIR","male"
"PUASTUTY DWIDJOWATI","female"
"MASGIONO","male"
"MAULIA","female"
"MUHAMAD SAID","male"
"SUKAESIH","female"
"JULIA WAHYUNI","female"
"SUMIATI","female"
"BENNY MORTENSEN SIAGIAN","male"
"SUPANDI","male"
"SARDJIO","male"
"RISMA DAMAYANTI","female"
"MEINAWATI","female"
"NOVA SUTIADI","male"
"DEBBY PANEL, S.KBN","male"
"KURNIA SANDY","male"
"SUPENA","male"
"ELA NURLAILA","female"
"SRI RAHAYU","female"
"SAPITRI HANDAYANI","female"
"AMIR MAHMUD","male"
"ROBY AGUSTIN","male"
"YULI HARTATI","female"
"SURYANTORO ST","male"
"BUDIANA","female"
"WIBISONO KARTAWINATA","male"
"AGUS RANGGA REZA","male"
"HENRA FLORIDAWATY SINAGA","female"
"ULFITRI","female"
"HENDRO SURATNO","male"
"SURIYANA","female"
"EVA SULVASARI","female"
"REALITASARI","female"
"SURYANI","female"
"SALMI HARDI","male"
"SAIJAN","male"
"PUTRI TAKKIRA","female"
"ANNISAH","female"
"SATRIANI PUTRI","female"
"HJ. MURHANIH","female"
"H. MISBAH","male"
"DESKA SAPUTRA","male"
"ALI MAHMUD","male"
"NURHASANAH","female"
"SAMPRIYATI","female"
"DIMAS SETYAWAN","male"
"LAURA ELIZABETH","female"
"SURINI","female"
"SITI MELANI","female"
"SURYADI SIREGAR","male"
"ALVIAN ADE PUTRA","male"
"WARNINGSIH RATNAWATI","female"
"ZIYL YUSREINI RAHMI","female"
"NARMANSAH","male"
"GORDON SIMBOLON","male"
"NENI KUSNAENI","female"
"EET ROHAETI","female"
"TRI SUNU","male"
"LIDIA DOMINTA MARDIANA","female"
"LIZADIANA","female"
"AKMAL","male"
"SUTARNI","female"
"MOH. HIDAYAT","male"
"RAHMAT HIDAYAT","male"
"SUPARSIH","female"
"HJ. ASMANI","female"
"IRIANI TJANDRAMULYA","female"
"ISMIA","female"
"RANDI MAHLUFI","male"
"YETNA ERMA","female"
"IPAH ARIYANI","female"
"DEWI INDRIANI","female"
"NY.NURSATIYAH","female"
"RESTI PEBRIANTI","female"
"ROCHMAT PANJAITAN","male"
"IKHSAN","male"
"WAHID","male"
"LIDYA LUMENTUT","female"
"SUSY LAWATI","female"
"SITI MARTINI","female"
"AYU ENGGAR ASTITI","female"
"ROMI","male"
"SUGIHARTO","male"
"MUHAMMAD FAIK LENDRA","male"
"NANI SOPIAH","female"
"LINA KUSMARLINA","female"
"TITIE ASNAYATIE","female"
"SATRIA HERLANGGA","male"
"ASRUL","male"
"H. MARHASAN BIN H TONON","male"
"EKA PRANSISKA SARI","female"
"MOCH. SURATNO","male"
"BUDI MARIANTO","male"
"ASTI FEBI ANITA","female"
"HJ.ELVI SAHARA LUBIS","female"
"MAT RAIS BIN KECIL","male"
"EPI SUSANTI","female"
"KARTINA","female"
"KALIMUN BIN SIDIK","male"
"KUSNIATI","female"
"BURHANUDDIN","male"
"SUSAN DENTYA FEBRIANINGTYAS","female"
"RINA ARIYANI","female"
"TARMIDI","male"
"EKA SUMARNI","female"
"ASIAH","female"
"ARI WIBOWO","male"
"TUMYATI","female"
"PARINGGONAN SIREGAR","male"
"DEDI PRIYONO","male"
"MUKHLIS. AW","male"
"AHMAD KURNIAWAN","male"
"ZULBAKRI","male"
"MANIH","female"
"",""
"HERWANTO","male"
"MARLENI","female"
"NURDIYANAH","female"
"SUHARTI","female"
"AGUS HERMAWAN","male"
"ACHMAD","male"
"FATHURROHMAN","male"
"JUSMIATI","female"
"AGUSTINA MALINDA","female"
"TRI APRIYANI","female"
"IMAM SUYUDI","male"
"OKKY WIDYA NINGSIH","female"
"SUGIARTO HERU PRABOWO","male"
"SARTI","female"
"JACOB SUHANDI DARMA S","male"
"PETJO GANGSAR SUWARGO","male"
"ERTANTO PRIABUDI","male"
"DEWI LAKSANA YULIANTI","female"
"AHMAD SAPII","male"
"JONI","male"
"SALUS","female"
"DARNI","female"
"SITI TUMONGGUR SIREGAR","female"
"ACHMADI","male"
"SURATI","female"
"HARYADI","male"
"NANA SURYANA","male"
"NYIMAS LUCIANA BASARY","female"
"HERI SETIAWAN","male"
"MARPUAH","female"
"ARIF FIRMANSYAH","male"
"MARDIANUS EFENDY","male"
"MUHAMAD IRVAN","male"
"YOKO ELFRIYONO","male"
"TUKINI","female"
"ALI NURDIN","male"
"YUNIES HANGGORO","male"
"WIWIT MULYANTO","male"
"EKA APRIANA","female"
"VENI DWI HANDAYANI","female"
"DITA RAHAYU","female"
"",""
"",""
"FAJAR FAUZIAH","female"
"ROSITA HERIYANA MUTI","female"
"IFTAHUL ZANNAH","female"
"ROSMIYATI","female"
"TRI JOKO","male"
"ANGGUN SUSANTI","female"
"TARMIH","female"
"RUDI SUKARNO","male"
"MUHAMMAD RIDWAN","male"
"SADIYAH","female"
"NOVA HAMDAYENI","female"
"NENENG SOLIHAT","female"
"MASAMAH","female"
"H. SUGYANTO TOMO HARDJONO","male"
"LIDARWATI","female"
"YUDI WIJAYA KUSUMA","male"
"AL YAMIN","male"
"CHRISTOPHER ELEAZAR DAELI","male"
"M.MUHLIS HOIRI","male"
"IGUNAS","male"
"SYIFA","female"
"ROSI UTAMI","female"
"MOCHAMAD IRSAD","male"
"MATALI","male"
"ETI DARMAWATI","female"
"SITI JURIAH","female"
"MUHAMAD AFRIJALD","male"
"SUKARSONO","male"
"SUNARNI","female"
"SRI MULYATI","female"
"HERO BUDIMAN","male"
"MASTUTIK SUMIANAH","female"
"CHARLES TH POLLATU","male"
"NAZIROH","female"
"ADRIAN ZUAN, SE","male"
"JAUTIH SIAGIAN","male"
"SUPARTINAH","female"
"VIVIE LOURIN HEBBER","female"
"SA'ADAH","female"
"PUSPITA INDAH RAMADHAN","female"
"NURHALIMAH","female"
"SITI MUZDALIFAH","female"
"AMANDA FEBRIYANTI","female"
"SUHARTINI","female"
"SARYANA","male"
"DR.ASRIL NURDIN","male"
"ANDESTA SARDI METRO","male"
"RUSTINI","female"
"WARNITA","female"
"PARIYAH","female"
"SUGIRI","male"
"SITI WATINI","female"
"R. ROKHIMA","female"
"MUHTADIN","male"
"ERY EDY ROSIDI","male"
"INDERA WIDIYANINGSIH","female"
"MUBAROK","male"
"ZUPRI","male"
"ROHIMAH BINTI SALEH","female"
"ARIS ARLAN","male"
"RISTA PRAMONO","male"
"RUSTAM CHANIAGO","male"
"HERMAWAN","male"
"SAROH","female"
"SUSI DESRIANTI","female"
"AGUS TRIYONO","male"
"SAODAH","female"
"SITI AMAMI","female"
"TWELVADOR SIMBOLON","male"
"SITI WAHYUNI","female"
"ERWIN NURZAMAN","male"
"MUHAMMAD IQBAL","male"
"AIDA YULIANTI","female"
"KAMA GUNARNI","female"
"SABAR PASARIBU","male"
"SUPARYONO","male"
"MASTUROH","female"
"SOETIYARSIH","female"
"SUSINTA","female"
"NY SUYANIH","female"
"JUNAIDA","female"
"RUSMEGAWATI","female"
"BUDIONO","male"
"SURYANI","female"
"S R I A H","female"
"KRISTINA ENNY DWIYATI","female"
"SYAMSINAR SABIR","female"
"AHMAD ZAYADI","male"
"ZAHIRUDIN","male"
"FETRIA SISKA","female"
"BUDHI HANDOYO SAKTI, SE","male"
"YESAYA","male"
"ELINA BR MANALU","female"
"NUR AINI","female"
"ABDUL GANI","male"
"SAILAH","female"
"NAVILA","female"
"BAYU AJI SANTOSO","male"
"MUHAMMAD RIFQI","male"
"SHINTA DELIMA APRIYANTY","female"
"TIURLAN SARAGI","female"
"ANASTASIA ABRI KASUMAJATI","female"
"SENJA DEVA RIZKI KUSMUJIANTI","female"
"NANI SUPRIYANI","female"
"ABDUL ROHMAN","male"
"JARKASIH","male"
"ANY MUFROCHUN","female"
"NETTI LISMA","female"
"SATI","female"
"INDAH SEPTIANI","female"
"WIWIT HARYADI","male"
"HJ. SUMINAH","female"
"MUALIMIN SAFII","male"
"ZULWENDI PUTRA","male"
"TASRIAL","male"
"BIDIN","male"
"RUKAMDI","male"
"ERMITATI","female"
"SUWATMI","female"
"HENDRA ESMARA","male"
"JARWATI","female"
"TANTA NUGRAHA TARIGAN","male"
"AGUS HERMAWAN","male"
"SOLIHIN","male"
"JONDRA","male"
"JUMALI","male"
"ADHI BUDHIANSYAH","male"
"SAMIN","male"
"WARIDJAN","male"
"FITRIYA","female"
"JURIYAH BT SOKIB","female"
"RINA ANDRIYATI","female"
"SOPARIYAN","male"
"ABDUL GANI","male"
"PRESTY NOVALIA","female"
"NURIA ANDINI TAZKIYA","female"
"SUHAETI","female"
"SARI ERLINA","female"
"",""
"AFIN GOFALA AL SAADAD","male"
"YULIA SARI","female"
"DEWI HASTUTI","female"
"HADI LUFRI ANTO","male"
"SUTI INDRAWATI","female"
"SUKARMAN SHP","male"
"M HASAN R","male"
"YUDI LESMANA","male"
"H. ENGKON PURKON","male"
"NAPIHA","female"
"MURSIDAH","female"
"MURNI","female"
"MARIDI","male"
"RIO MAILAN","male"
"FAISAL","male"
"WINDYA AYUNINGTIAS","female"
